ID,Sale_Price,No of Bedrooms,No of Bathrooms,Flat Area (in Sqft),Lot Area (in Sqft),No of Floors,No of Times Visited,Overall Grade,Area of the House from Basement (in Sqft),Basement Area (in Sqft),Age of House (in Years),Latitude,Longitude,Living Area after Renovation (in Sqft),Lot Area after Renovation (in Sqft),Year Since Renovated,Condition_of_the_House_Excellent,Condition_of_the_House_Fair,Condition_of_the_House_Good,Condition_of_the_House_Okay,Waterfront_View_No,Waterfront_View_Yes,Ever_Renovated_no,Ever_Renovated_yes,ZipCode_Group_ZipCode_Group_1,ZipCode_Group_ZipCode_Group_2,ZipCode_Group_ZipCode_Group_3,ZipCode_Group_ZipCode_Group_4,ZipCode_Group_ZipCode_Group_5,ZipCode_Group_ZipCode_Group_6,ZipCode_Group_ZipCode_Group_7,ZipCode_Group_ZipCode_Group_8,ZipCode_Group_ZipCode_Group_9
8856950240,322500.0,4,2.5,1820.0,6753.0,2.0,0,7,1820.0,0,24,47.3845,-122.032,1820.0,7107,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
9385200055,650000.0,3,3.25,1510.0,2000.0,2.0,0,9,1330.0,180,17,47.5815,-122.402,1510.0,1352,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
7821200390,450000.0,3,2.0,1290.0,1213.0,3.0,0,8,1290.0,0,17,47.6609,-122.344,1290.0,3235,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
8078520310,278500.0,3,2.0,1570.0,5250.0,1.0,0,7,1570.0,0,20,47.3163,-122.188,1570.0,5250,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1565950030,364950.0,4,2.5,1930.0,6957.0,2.0,0,8,1930.0,0,23,47.4309,-122.191,2090.0,6996,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1560930070,840000.0,4,3.5,2840.0,40139.0,1.0,4,10,2840.0,0,32,47.401,-122.026,3180.0,36852,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
6700400140,268000.0,3,2.5,1550.0,8134.0,2.0,0,7,1550.0,0,27,47.404,-122.191,1550.0,8134,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2422029094,517534.0,2,1.0,833.0,143947.0,1.0,0,5,833.0,0,12,47.3889,-122.482,1380.0,143947,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1774220160,632925.0,3,2.5,2990.0,32239.0,2.0,0,8,2990.0,0,40,47.7718,-122.095,2990.0,36497,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1525200060,577500.0,3,2.5,2000.0,7251.0,2.0,0,9,2000.0,0,23,47.7067,-122.2,2450.0,8118,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1678400105,339000.0,4,1.5,2390.0,7480.0,1.5,2,7,2390.0,0,98,47.504,-122.227,2850.0,6867,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3426059070,570000.0,3,1.75,2910.0,37461.0,1.0,0,7,1530.0,1380,51,47.7015,-122.164,2520.0,18295,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
824079032,563500.0,4,1.75,2085.0,174240.0,1.0,0,7,1610.0,475,54,47.5753,-121.95,2690.0,174240,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2697100140,423000.0,4,2.25,2200.0,9351.0,1.0,0,7,1290.0,910,56,47.7448,-122.333,1910.0,8660,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
8724300030,355000.0,3,2.25,1860.0,5028.0,2.0,0,8,1860.0,0,6,47.7318,-121.982,2320.0,5465,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
8678500060,1129575.0,5,4.25,6070.0,171626.0,2.0,0,10,6070.0,0,19,47.5954,-121.95,4680.0,211267,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
625049299,482000.0,2,1.0,950.0,3960.0,1.0,0,7,950.0,0,77,47.6885,-122.337,1320.0,4050,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6073200075,625000.0,3,1.75,1600.0,9135.0,1.0,0,7,1600.0,0,63,47.5724,-122.179,1580.0,9800,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
6388900710,538000.0,3,2.5,2250.0,11632.0,2.0,0,8,2250.0,0,30,47.5272,-122.169,2360.0,11632,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1442860160,380000.0,3,2.5,2280.0,10255.0,2.0,0,8,2280.0,0,33,47.4334,-122.161,2310.0,10094,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
7942600310,375000.0,2,1.0,940.0,5120.0,1.0,0,7,940.0,0,109,47.6073,-122.308,1300.0,5120,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1545808560,245000.0,3,2.5,1530.0,8500.0,1.0,0,7,1030.0,500,22,47.3592,-122.046,1850.0,8140,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
936000060,310000.0,5,1.75,2190.0,27260.0,1.0,0,7,2190.0,0,71,47.4546,-122.337,1620.0,39480,43,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
9808650060,1129575.0,3,2.0,2350.0,15021.0,1.0,0,8,1770.0,580,42,47.6408,-122.219,3530.0,15715,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3754700160,397000.0,4,2.0,1440.0,7680.0,1.0,0,7,1200.0,240,47,47.7245,-122.2,1460.0,9660,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
305500140,365000.0,3,2.5,2200.0,4052.0,2.0,0,8,2200.0,0,13,47.4362,-122.178,2310.0,5082,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
5468750060,328500.0,4,3.0,2290.0,8250.0,2.0,0,9,2290.0,0,28,47.3739,-122.156,2290.0,8250,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2944010240,988000.0,4,3.0,4040.0,19700.0,2.0,0,10,4040.0,0,31,47.7205,-122.127,3930.0,21887,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3454000060,1000000.0,4,2.5,2610.0,3277.0,1.5,0,8,1920.0,690,96,47.6636,-122.33,1810.0,3277,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
646910160,237000.0,3,2.5,1490.0,2138.0,2.0,0,7,1490.0,0,13,47.4324,-122.197,1490.0,2094,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8564950390,525000.0,4,2.5,2450.0,5280.0,2.0,0,8,2450.0,0,15,47.7734,-122.224,2300.0,4674,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
2268400350,749000.0,4,2.5,1710.0,9627.0,1.0,0,9,1440.0,270,42,47.559,-122.164,2140.0,9131,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
7504101040,722500.0,5,2.5,4870.0,11800.0,2.0,0,10,3470.0,1400,35,47.633,-122.041,3180.0,11398,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
11500890,843000.0,3,2.5,3130.0,8750.0,2.0,0,10,3130.0,0,27,47.6954,-122.103,2860.0,9003,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9528102772,438000.0,2,2.0,1270.0,7619.0,3.0,0,8,1270.0,0,18,47.6776,-122.318,1610.0,3090,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
284000223,578000.0,3,1.75,2120.0,10875.0,1.0,2,8,1540.0,580,41,47.504,-122.382,2460.0,11760,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
3353401710,227950.0,3,1.5,1670.0,8230.0,1.0,0,7,1670.0,0,64,47.2613,-122.255,2077.0,4910,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8159610030,196000.0,3,2.25,2070.0,11576.0,2.0,0,7,2070.0,0,44,47.3417,-122.271,1890.0,7519,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3179100435,641000.0,2,1.0,1420.0,5332.0,1.0,0,8,1070.0,350,65,47.6694,-122.275,2400.0,5406,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
822079033,350000.0,3,1.5,1250.0,219978.0,1.0,0,6,1250.0,0,38,47.4056,-121.955,1930.0,210394,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
8857600960,205000.0,3,1.0,940.0,7980.0,1.0,0,7,940.0,0,58,47.3838,-122.289,1150.0,8050,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1774000200,400000.0,3,1.75,1920.0,9102.0,1.0,0,7,1920.0,0,50,47.7487,-122.082,1920.0,9760,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2024069128,1030000.0,3,2.5,3545.0,9816.0,1.0,0,10,2610.0,935,13,47.5534,-122.078,3630.0,7704,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1049010390,505000.0,3,2.0,1260.0,5460.0,1.0,0,7,1260.0,0,46,47.7355,-122.18,1510.0,5460,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7905370390,475000.0,5,2.5,2340.0,7200.0,1.0,0,7,1300.0,1040,43,47.7206,-122.211,1930.0,7221,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4140090240,520000.0,3,2.25,2590.0,9263.0,1.0,0,8,1560.0,1150,41,47.7691,-122.262,2580.0,9450,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
4055700030,1129575.0,3,4.5,3970.0,24920.0,2.0,2,10,3260.0,710,41,47.7183,-122.258,2610.0,13838,17,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
3775300030,333500.0,3,1.75,1220.0,9732.0,1.0,0,7,1220.0,0,53,47.7736,-122.214,1630.0,10007,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
2525300030,232000.0,3,1.0,1400.0,10403.0,1.0,0,6,1400.0,0,42,47.362,-122.029,1230.0,10209,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1324059104,691100.0,3,2.75,2360.0,16117.0,1.0,0,8,1710.0,650,35,47.5698,-122.121,2120.0,16117,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2287000030,811000.0,3,1.75,1870.0,9897.0,1.0,0,8,1870.0,0,58,47.5505,-122.221,1900.0,10005,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
7702010030,551000.0,3,2.5,2830.0,5802.0,2.0,0,9,2830.0,0,17,47.7605,-122.234,2500.0,5788,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1529200340,496500.0,3,2.5,2260.0,3640.0,2.0,0,8,2260.0,0,24,47.7356,-122.157,2350.0,3710,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2122039094,705000.0,3,3.0,1970.0,20978.0,2.0,3,9,1770.0,200,38,47.3844,-122.438,2280.0,75396,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
1742800030,578000.0,4,2.5,3140.0,9225.0,1.0,2,9,1770.0,1370,52,47.4904,-122.226,2460.0,9600,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1796360350,255000.0,3,1.75,1240.0,8659.0,1.0,0,7,1240.0,0,32,47.3663,-122.089,1490.0,8223,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6154500070,1050000.0,4,3.5,3450.0,7832.0,2.0,0,10,3450.0,0,11,47.5637,-122.123,3220.0,8567,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1843100340,348000.0,3,2.25,2570.0,8491.0,2.0,0,8,2570.0,0,29,47.3759,-122.125,2400.0,8049,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8944290160,230000.0,3,2.0,1510.0,3413.0,2.0,0,7,1510.0,0,33,47.3912,-122.167,1570.0,3777,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4166600473,359500.0,4,2.25,2390.0,11250.0,2.0,0,9,2390.0,0,30,47.3305,-122.371,2480.0,11250,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7282300125,330000.0,3,1.0,980.0,7000.0,1.0,0,6,980.0,0,65,47.7617,-122.357,1220.0,7000,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
8658300340,80000.0,1,0.75,430.0,5050.0,1.0,0,4,430.0,0,106,47.6499,-121.909,1200.0,7500,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
2419600075,465000.0,3,1.75,1480.0,6360.0,1.0,0,7,1480.0,0,64,47.7311,-122.353,1480.0,6360,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2621760350,325000.0,4,2.5,1850.0,7324.0,2.0,0,8,1850.0,0,21,47.3701,-122.107,2100.0,7329,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1723049270,340500.0,3,2.0,2270.0,28025.0,1.0,0,7,1920.0,350,71,47.4857,-122.318,1770.0,14833,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4123840310,342500.0,3,2.5,1810.0,5192.0,2.0,0,8,1810.0,0,25,47.3724,-122.042,1810.0,6200,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2172000075,290900.0,2,2.0,1610.0,17600.0,2.0,0,6,1610.0,0,88,47.4855,-122.266,1310.0,12950,34,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8651611170,868700.0,3,4.25,3840.0,6161.0,2.0,0,10,3840.0,0,18,47.6336,-122.064,3230.0,7709,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
8820902200,1129575.0,4,2.75,4110.0,8400.0,2.0,1,9,3130.0,980,90,47.717,-122.281,2820.0,8400,4,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
8651610890,1129575.0,4,3.25,4190.0,10259.0,2.0,0,10,3150.0,1040,18,47.6332,-122.066,4300.0,11919,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1853080570,859900.0,4,2.75,3390.0,6298.0,2.0,0,9,3390.0,0,7,47.5906,-122.062,3390.0,7111,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3629920030,520000.0,4,2.25,1890.0,3006.0,2.0,0,7,1890.0,0,15,47.5461,-121.998,1580.0,3000,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1604602050,460000.0,3,2.5,1610.0,2527.0,2.0,2,9,1080.0,530,13,47.5674,-122.29,1610.0,4173,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
6844700810,438924.0,3,1.5,1050.0,4590.0,1.0,0,7,850.0,200,69,47.6943,-122.29,1770.0,5400,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
66000070,315000.0,2,1.0,630.0,6550.0,1.0,0,5,630.0,0,100,47.5486,-122.38,1420.0,6550,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
6665800030,590000.0,4,2.75,2910.0,10650.0,1.0,2,8,1780.0,1130,43,47.6658,-122.188,2920.0,10988,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2205700350,378500.0,4,1.75,1700.0,8640.0,1.0,0,7,850.0,850,63,47.5772,-122.153,1620.0,9000,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
5466000030,328500.0,3,2.5,1950.0,8130.0,2.0,0,9,1950.0,0,28,47.3875,-122.161,2350.0,7691,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6189200125,849950.0,3,3.0,2990.0,9773.0,2.0,0,8,2990.0,0,45,47.6344,-122.174,2230.0,11553,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9169600135,525000.0,3,1.5,1350.0,6000.0,1.0,2,7,1560.0,450,68,47.5275,-122.391,1730.0,6012,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2625069070,1129575.0,4,3.25,4860.0,181319.0,2.5,0,9,4860.0,0,25,47.6179,-122.005,3850.0,181319,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
8732131090,295000.0,4,2.5,2160.0,7725.0,1.0,0,8,1460.0,700,40,47.3078,-122.378,2060.0,8250,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9286000240,1070000.0,6,3.5,4860.0,11793.0,2.0,0,10,3860.0,1000,20,47.5521,-122.137,3600.0,11793,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1895000260,207950.0,2,2.0,890.0,5000.0,1.0,0,6,890.0,0,101,47.5158,-122.264,1860.0,5000,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
8691370400,699900.0,4,2.75,2810.0,7302.0,2.0,0,9,2810.0,0,16,47.5985,-121.977,2820.0,7302,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
5423010350,1129575.0,5,2.5,3400.0,9500.0,2.0,1,8,3400.0,0,41,47.5645,-122.082,3080.0,11081,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
8562501040,452000.0,4,1.5,1580.0,7350.0,1.0,0,7,960.0,620,55,47.6734,-122.154,1560.0,7350,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2475200140,370000.0,3,2.0,1680.0,5036.0,1.0,1,7,1680.0,0,31,47.4734,-122.186,1680.0,4921,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7942100310,232000.0,3,1.75,1300.0,11230.0,1.0,0,7,1300.0,0,50,47.3811,-122.087,1300.0,10794,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3760000030,669950.0,5,2.5,2820.0,14062.0,2.0,0,7,2380.0,440,58,47.7081,-122.215,1910.0,10392,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1727500340,397500.0,3,2.0,1510.0,6710.0,1.0,0,7,1070.0,440,46,47.7193,-122.216,1660.0,6600,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
9828702519,490000.0,2,2.5,1230.0,1391.0,2.0,0,8,870.0,360,14,47.6192,-122.301,1240.0,1350,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4432600075,725000.0,4,2.0,2110.0,4140.0,2.0,0,9,1710.0,400,93,47.5836,-122.387,1440.0,4420,13,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
7806300030,299000.0,3,2.75,3080.0,19635.0,1.0,2,7,1610.0,1470,60,47.3841,-122.284,2424.0,12410,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9274202270,625000.0,2,1.5,1490.0,5750.0,1.5,0,7,1190.0,300,118,47.5872,-122.39,1590.0,4025,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
7852030960,437500.0,3,2.5,2120.0,4500.0,2.0,0,7,2120.0,0,18,47.5322,-121.88,2530.0,4816,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7852170140,650000.0,4,2.5,3180.0,5438.0,2.0,0,9,3180.0,0,15,47.5416,-121.864,3030.0,5335,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7518503335,475000.0,2,1.0,1490.0,3825.0,1.0,0,7,860.0,630,89,47.6799,-122.381,1460.0,3825,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
5467900070,342000.0,3,2.0,1930.0,11947.0,1.0,0,8,1930.0,0,52,47.3672,-122.151,2200.0,12825,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1245002952,1129575.0,4,2.5,2770.0,7800.0,2.0,0,10,2770.0,0,19,47.684,-122.205,2720.0,10000,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
8906200070,280000.0,3,1.5,1670.0,11610.0,1.0,0,7,1670.0,0,55,47.4404,-122.191,1930.0,10200,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5379805885,240000.0,2,1.75,1330.0,7200.0,1.0,0,7,1330.0,0,25,47.4467,-122.281,1450.0,11682,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2769600560,529000.0,3,1.0,1210.0,3328.0,1.5,0,7,1210.0,0,94,47.6729,-122.363,1640.0,3333,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
9238901420,442000.0,3,1.0,1190.0,5100.0,1.0,0,7,1030.0,160,77,47.5346,-122.385,1690.0,5100,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
5113400431,615000.0,2,1.0,1540.0,6872.0,1.0,0,7,820.0,720,72,47.6454,-122.373,1420.0,5538,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
3885805665,1129575.0,4,3.75,4030.0,10800.0,2.0,0,10,1560.0,0,12,47.6821,-122.196,2160.0,7200,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
8121200810,585000.0,4,1.75,2430.0,7559.0,1.0,0,8,1580.0,850,37,47.7206,-122.11,1980.0,8750,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5126310400,480000.0,4,2.5,2600.0,7787.0,2.0,0,8,2600.0,0,13,47.4877,-122.139,2830.0,7787,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
7322910030,1100000.0,5,3.5,4410.0,57063.0,2.0,0,9,4410.0,0,28,47.6554,-122.018,2900.0,50529,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2827100070,290000.0,4,1.0,1330.0,8184.0,1.5,0,7,1330.0,0,69,47.7343,-122.347,1220.0,660,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
9276201895,615000.0,3,1.75,1900.0,5000.0,1.0,0,7,950.0,950,67,47.5789,-122.393,1770.0,5000,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4402700070,300000.0,2,1.0,1100.0,7680.0,1.0,0,7,1100.0,0,68,47.7439,-122.339,1460.0,7680,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1922059046,308000.0,3,1.0,1980.0,39150.0,1.5,0,6,1580.0,400,86,47.3818,-122.225,1860.0,11811,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
925059288,750000.0,3,2.5,2400.0,7745.0,2.0,0,9,2400.0,0,17,47.6734,-122.173,2080.0,8615,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4386700135,1129575.0,4,2.25,4760.0,8036.0,2.5,0,9,3390.0,1370,102,47.6415,-122.285,2950.0,9323,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1923069078,890000.0,4,3.25,3180.0,194278.0,2.0,0,10,3180.0,0,13,47.4711,-122.084,2200.0,178160,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1432400335,288000.0,3,1.0,1190.0,7560.0,1.0,0,6,1190.0,0,60,47.452,-122.177,1190.0,7560,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1180003090,190000.0,2,1.0,630.0,6000.0,1.0,0,6,630.0,0,75,47.4973,-122.221,1470.0,6840,12,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
726049331,515000.0,5,3.0,2530.0,5105.0,1.0,0,8,1520.0,1010,13,47.7546,-122.341,2290.0,4011,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
3340401555,235000.0,4,1.5,1690.0,11054.0,1.0,0,5,1690.0,0,88,47.4667,-122.215,1690.0,9040,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7453000070,275000.0,2,1.0,940.0,5000.0,1.0,0,6,940.0,0,67,47.5186,-122.374,940.0,5000,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
4348800030,727500.0,2,2.0,1240.0,9119.0,1.0,0,7,1240.0,0,66,47.6221,-122.193,1380.0,9121,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
7202331420,650000.0,4,2.5,3040.0,6587.0,2.0,0,7,3040.0,0,15,47.683,-122.039,2740.0,6587,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3225079035,1129575.0,6,5.0,6050.0,230652.0,2.0,3,10,6050.0,0,17,47.6033,-121.943,4210.0,233971,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6381500700,365000.0,4,1.0,1590.0,7085.0,1.5,0,6,1590.0,0,74,47.7315,-122.305,1320.0,7085,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
339500160,662000.0,3,1.75,2500.0,36947.0,1.0,0,9,2500.0,0,34,47.6917,-122.084,2590.0,28837,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1545807610,270500.0,3,2.5,1780.0,7848.0,1.0,0,7,1320.0,460,40,47.3608,-122.056,1680.0,7848,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1843200240,200000.0,2,1.5,1360.0,1898.0,2.0,0,7,1360.0,0,40,47.2852,-122.19,1360.0,1898,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4403600270,970000.0,4,3.25,4740.0,76230.0,2.0,0,10,4740.0,0,31,47.5931,-122.071,3340.0,49206,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2008200060,160000.0,3,1.5,1010.0,9600.0,1.0,0,7,1010.0,0,56,47.4097,-122.316,1400.0,9660,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1521069070,204000.0,3,1.0,1040.0,7405.0,1.0,0,6,1040.0,0,47,47.3105,-122.021,1580.0,7405,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
2459500310,358000.0,3,2.25,1610.0,6655.0,2.0,0,7,1610.0,0,33,47.4296,-122.161,1780.0,7529,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
6204420070,452000.0,4,1.75,1570.0,8268.0,1.0,0,7,1570.0,0,39,47.7373,-122.197,1870.0,8190,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
5694500105,595000.0,2,2.0,1510.0,4000.0,1.0,0,7,1010.0,500,118,47.6582,-122.345,1920.0,4000,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
5466410030,249000.0,3,2.0,1360.0,6082.0,1.0,0,7,1360.0,0,24,47.3577,-122.16,1360.0,6987,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9485740340,346900.0,4,2.5,1970.0,5106.0,2.0,0,8,1970.0,0,19,47.449,-122.205,2230.0,5109,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
622049114,1129575.0,3,2.5,5403.0,24069.0,2.0,4,10,5403.0,0,42,47.4169,-122.348,3980.0,104374,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
2270000070,280000.0,4,2.5,1560.0,4350.0,2.0,0,7,1560.0,0,15,47.5025,-122.186,1560.0,4350,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1310900260,318888.0,4,1.75,2320.0,12000.0,1.0,0,8,2270.0,50,45,47.3644,-122.28,2120.0,9880,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
224069094,530000.0,3,2.25,2120.0,40518.0,1.0,0,8,2120.0,0,51,47.5896,-122.009,2480.0,13492,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
